"matched_taxon_name","Kingdom","Phylum","Class","Subclass","Infraclass","Subterclass","Superorder","Order","Superfamily","Family","Genus","Species","Subfamily","Tribe","Subphylum","Suborder","Superclass","Subgenus","Infraorder","Parvorder","Subspecies","Section","Subsection","Flokkun","id","N","Artal","skipting","stod","Nu","gamalt","A","worms","Nfm","Major Group","Family code","Species code","Food Source","Motility","Habit","Om/Ca/He","Food size/type","FeedMode","Feeding guild","Cleaned Taxon name"
"Praxillella praetermissa","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Maldanidae","Praxillella","Praxillella praetermissa","Euclymeninae","","","","","","","","","","","Praxillella praetermissa","U2B",8,2013,1,"U2",8,"Praxillella praetermissa","130326",130326,67,"POSE","0266","1560","SS","D","T","Om","sed/pom/mic","De","SS-De","Praxillella praetermissa"
"Praxillella praetermissa","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Maldanidae","Praxillella","Praxillella praetermissa","Euclymeninae","","","","","","","","","","","Praxillella praetermissa","A7B",5,2017,4,"A7",20,"Praxillella praetermissa","130326",130326,167,"POSE","0266","1560","SS","D","T","Om","sed/pom/mic","De","SS-De","Praxillella praetermissa"
"Praxillella praetermissa","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Maldanidae","Praxillella","Praxillella praetermissa","Euclymeninae","","","","","","","","","","","Praxillella praetermissa","E4",5,1999,1,"E4",5,"Praxillella praetermissa","130326",130326,222,"POSE","0266","1560","SS","D","T","Om","sed/pom/mic","De","SS-De","Praxillella praetermissa"
"Praxillella praetermissa","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Maldanidae","Praxillella","Praxillella praetermissa","Euclymeninae","","","","","","","","","","","Praxillella praetermissa","B5",4,1999,1,"B5",4,"Praxillella praetermissa","130326",130326,178,"POSE","0266","1560","SS","D","T","Om","sed/pom/mic","De","SS-De","Praxillella praetermissa"
"Praxillella praetermissa","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Maldanidae","Praxillella","Praxillella praetermissa","Euclymeninae","","","","","","","","","","","Praxillella praetermissa","B8A",1,2017,1,"B8",1,"Praxillella praetermissa","130326",130326,8,"POSE","0266","1560","SS","D","T","Om","sed/pom/mic","De","SS-De","Praxillella praetermissa"
"Praxillella praetermissa","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Maldanidae","Praxillella","Praxillella praetermissa","Euclymeninae","","","","","","","","","","","Praxillella praetermissa","U1A",5,2013,1,"U1",5,"Praxillella praetermissa","130326",130326,42,"POSE","0266","1560","SS","D","T","Om","sed/pom/mic","De","SS-De","Praxillella praetermissa"
"Praxillella praetermissa","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Maldanidae","Praxillella","Praxillella praetermissa","Euclymeninae","","","","","","","","","","","Praxillella praetermissa","E3A",6,2013,1,"E3",6,"Praxillella praetermissa","130326",130326,50,"POSE","0266","1560","SS","D","T","Om","sed/pom/mic","De","SS-De","Praxillella praetermissa"
"Praxillella praetermissa","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Maldanidae","Praxillella","Praxillella praetermissa","Euclymeninae","","","","","","","","","","","Praxillella praetermissa","B8B",1,2016,1,"B8",1,"Praxillella praetermissa","130326",130326,8,"POSE","0266","1560","SS","D","T","Om","sed/pom/mic","De","SS-De","Praxillella praetermissa"
"Praxillella praetermissa","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Maldanidae","Praxillella","Praxillella praetermissa","Euclymeninae","","","","","","","","","","","Praxillella praetermissa","B5B",3,2017,4,"B5",12,"Praxillella praetermissa","130326",130326,100,"POSE","0266","1560","SS","D","T","Om","sed/pom/mic","De","SS-De","Praxillella praetermissa"
"Praxillella praetermissa","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Maldanidae","Praxillella","Praxillella praetermissa","Euclymeninae","","","","","","","","","","","Praxillella praetermissa","B8C",1,2017,4,"B8",4,"Praxillella praetermissa","130326",130326,33,"POSE","0266","1560","SS","D","T","Om","sed/pom/mic","De","SS-De","Praxillella praetermissa"
"Praxillella praetermissa","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Maldanidae","Praxillella","Praxillella praetermissa","Euclymeninae","","","","","","","","","","","Praxillella praetermissa","E4A",7,2017,4,"E4",28,"Praxillella praetermissa","130326",130326,233,"POSE","0266","1560","SS","D","T","Om","sed/pom/mic","De","SS-De","Praxillella praetermissa"
"Praxillella praetermissa","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Maldanidae","Praxillella","Praxillella praetermissa","Euclymeninae","","","","","","","","","","","Praxillella praetermissa","E4A",1,2017,1,"E4",1,"Praxillella praetermissa","130326",130326,8,"POSE","0266","1560","SS","D","T","Om","sed/pom/mic","De","SS-De","Praxillella praetermissa"
"Praxillella praetermissa","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Maldanidae","Praxillella","Praxillella praetermissa","Euclymeninae","","","","","","","","","","","Praxillella praetermissa","E4B",5,2015,1,"E4",5,"Praxillella praetermissa","130326",130326,42,"POSE","0266","1560","SS","D","T","Om","sed/pom/mic","De","SS-De","Praxillella praetermissa"
"Praxillella praetermissa","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Maldanidae","Praxillella","Praxillella praetermissa","Euclymeninae","","","","","","","","","","","Praxillella praetermissa","E3A",2,2017,4,"E3",8,"Praxillella praetermissa","130326",130326,67,"POSE","0266","1560","SS","D","T","Om","sed/pom/mic","De","SS-De","Praxillella praetermissa"
"Praxillella praetermissa","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Maldanidae","Praxillella","Praxillella praetermissa","Euclymeninae","","","","","","","","","","","Praxillella praetermissa","E3C",4,2016,4,"E3",16,"Praxillella praetermissa","130326",130326,133,"POSE","0266","1560","SS","D","T","Om","sed/pom/mic","De","SS-De","Praxillella praetermissa"
"Praxillella praetermissa","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Maldanidae","Praxillella","Praxillella praetermissa","Euclymeninae","","","","","","","","","","","Praxillella praetermissa","B8C",1,2016,1,"B8",1,"Praxillella praetermissa","130326",130326,8,"POSE","0266","1560","SS","D","T","Om","sed/pom/mic","De","SS-De","Praxillella praetermissa"
"Praxillella praetermissa","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Maldanidae","Praxillella","Praxillella praetermissa","Euclymeninae","","","","","","","","","","","Praxillella praetermissa","B5C",3,2017,4,"B5",12,"Praxillella praetermissa","130326",130326,100,"POSE","0266","1560","SS","D","T","Om","sed/pom/mic","De","SS-De","Praxillella praetermissa"
"Praxillella praetermissa","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Maldanidae","Praxillella","Praxillella praetermissa","Euclymeninae","","","","","","","","","","","Praxillella praetermissa","B8C",2,2016,4,"B8",8,"Praxillella praetermissa","130326",130326,67,"POSE","0266","1560","SS","D","T","Om","sed/pom/mic","De","SS-De","Praxillella praetermissa"
"Praxillella praetermissa","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Maldanidae","Praxillella","Praxillella praetermissa","Euclymeninae","","","","","","","","","","","Praxillella praetermissa","B8B",2,2017,4,"B8",8,"Praxillella praetermissa","130326",130326,67,"POSE","0266","1560","SS","D","T","Om","sed/pom/mic","De","SS-De","Praxillella praetermissa"
"Praxillella praetermissa","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Maldanidae","Praxillella","Praxillella praetermissa","Euclymeninae","","","","","","","","","","","Praxillella praetermissa","B8A",3,2016,1,"B8",3,"Praxillella praetermissa","130326",130326,25,"POSE","0266","1560","SS","D","T","Om","sed/pom/mic","De","SS-De","Praxillella praetermissa"
"Praxillella praetermissa","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Maldanidae","Praxillella","Praxillella praetermissa","Euclymeninae","","","","","","","","","","","Praxillella praetermissa","A7",2,1999,1,"A7",2,"Praxillella praetermissa","130326",130326,89,"POSE","0266","1560","SS","D","T","Om","sed/pom/mic","De","SS-De","Praxillella praetermissa"
"Praxillella praetermissa","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Maldanidae","Praxillella","Praxillella praetermissa","Euclymeninae","","","","","","","","","","","Praxillella praetermissa","B8",3,1999,1,"B8",3,"Praxillella praetermissa","130326",130326,133,"POSE","0266","1560","SS","D","T","Om","sed/pom/mic","De","SS-De","Praxillella praetermissa"
"Praxillella praetermissa","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Maldanidae","Praxillella","Praxillella praetermissa","Euclymeninae","","","","","","","","","","","Praxillella praetermissa","A7B",3,2017,1,"A7",3,"Praxillella praetermissa","130326",130326,25,"POSE","0266","1560","SS","D","T","Om","sed/pom/mic","De","SS-De","Praxillella praetermissa"
"Praxillella praetermissa","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Maldanidae","Praxillella","Praxillella praetermissa","Euclymeninae","","","","","","","","","","","Praxillella praetermissa","B5A",1,2017,4,"B5",4,"Praxillella praetermissa","130326",130326,33,"POSE","0266","1560","SS","D","T","Om","sed/pom/mic","De","SS-De","Praxillella praetermissa"
"Praxillella praetermissa","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Maldanidae","Praxillella","Praxillella praetermissa","Euclymeninae","","","","","","","","","","","Praxillella praetermissa","B5A",4,2017,1,"B5",4,"Praxillella praetermissa","130326",130326,33,"POSE","0266","1560","SS","D","T","Om","sed/pom/mic","De","SS-De","Praxillella praetermissa"
"Priapulus caudatus","Animalia","Priapulida","","","","","","Priapulomorpha","","Priapulidae","Priapulus","Priapulus caudatus","","","","","","","","","","","","Priapulus caudatus","A7C",1,2017,4,"A7",4,"Priapulus candatus","101160",101160,33,"PRIA","1158","0040","SS","M","B","Ca","mac","Pr","SS-Pr-mac","Priapulus caudatus"
"Priapulus caudatus","Animalia","Priapulida","","","","","","Priapulomorpha","","Priapulidae","Priapulus","Priapulus caudatus","","","","","","","","","","","","Priapulus caudatus","B5C",1,2014,1,"B5",1,"Priapulus camelus","101160",101160,8,"PRIA","1158","0040","SS","M","B","Ca","mac","Pr","SS-Pr-mac","Priapulus caudatus"
"Priapulus caudatus","Animalia","Priapulida","","","","","","Priapulomorpha","","Priapulidae","Priapulus","Priapulus caudatus","","","","","","","","","","","","Priapulus caudatus","C4B",2,2017,4,"C4",8,"Priapulus candatus","101160",101160,67,"PRIA","1158","0040","SS","M","B","Ca","mac","Pr","SS-Pr-mac","Priapulus caudatus"
"Priapulus caudatus","Animalia","Priapulida","","","","","","Priapulomorpha","","Priapulidae","Priapulus","Priapulus caudatus","","","","","","","","","","","","Priapulus caudatus","B8A",1,2017,4,"B8",4,"Priapulus candatus","101160",101160,33,"PRIA","1158","0040","SS","M","B","Ca","mac","Pr","SS-Pr-mac","Priapulus caudatus"
"Priapulus caudatus","Animalia","Priapulida","","","","","","Priapulomorpha","","Priapulidae","Priapulus","Priapulus caudatus","","","","","","","","","","","","Priapulus caudatus","E3",1,1999,1,"E3",1,"Priapulus caudatus","101160",101160,44,"PRIA","1158","0040","SS","M","B","Ca","mac","Pr","SS-Pr-mac","Priapulus caudatus"
"Priapulus caudatus","Animalia","Priapulida","","","","","","Priapulomorpha","","Priapulidae","Priapulus","Priapulus caudatus","","","","","","","","","","","","Priapulus caudatus","B5",4,1999,1,"B5",4,"Priapulus caudatus","101160",101160,178,"PRIA","1158","0040","SS","M","B","Ca","mac","Pr","SS-Pr-mac","Priapulus caudatus"
"Priapulus caudatus","Animalia","Priapulida","","","","","","Priapulomorpha","","Priapulidae","Priapulus","Priapulus caudatus","","","","","","","","","","","","Priapulus caudatus","B5A",1,2014,1,"B5",1,"Priapulus camelus","101160",101160,8,"PRIA","1158","0040","SS","M","B","Ca","mac","Pr","SS-Pr-mac","Priapulus caudatus"
"Priapulus caudatus","Animalia","Priapulida","","","","","","Priapulomorpha","","Priapulidae","Priapulus","Priapulus caudatus","","","","","","","","","","","","Priapulus caudatus","B5A",1,2017,4,"B5",4,"Priapulus candatus","101160",101160,33,"PRIA","1158","0040","SS","M","B","Ca","mac","Pr","SS-Pr-mac","Priapulus caudatus"
"Priapulus caudatus","Animalia","Priapulida","","","","","","Priapulomorpha","","Priapulidae","Priapulus","Priapulus caudatus","","","","","","","","","","","","Priapulus caudatus","B5C",1,2015,4,"B5",4,"Priapulus candatus","101160",101160,33,"PRIA","1158","0040","SS","M","B","Ca","mac","Pr","SS-Pr-mac","Priapulus caudatus"
"Priapulus caudatus","Animalia","Priapulida","","","","","","Priapulomorpha","","Priapulidae","Priapulus","Priapulus caudatus","","","","","","","","","","","","Priapulus caudatus","E4A",1,2014,1,"E4",1,"Priapulus camelus","101160",101160,8,"PRIA","1158","0040","SS","M","B","Ca","mac","Pr","SS-Pr-mac","Priapulus caudatus"
"Priapulus caudatus","Animalia","Priapulida","","","","","","Priapulomorpha","","Priapulidae","Priapulus","Priapulus caudatus","","","","","","","","","","","","Priapulus caudatus","E4B",1,2017,4,"E4",4,"Priapulus candatus","101160",101160,33,"PRIA","1158","0040","SS","M","B","Ca","mac","Pr","SS-Pr-mac","Priapulus caudatus"
"Priapulus caudatus","Animalia","Priapulida","","","","","","Priapulomorpha","","Priapulidae","Priapulus","Priapulus caudatus","","","","","","","","","","","","Priapulus caudatus","C4C",1,2017,4,"C4",4,"Priapulus candatus","101160",101160,33,"PRIA","1158","0040","SS","M","B","Ca","mac","Pr","SS-Pr-mac","Priapulus caudatus"
"Priapulus caudatus","Animalia","Priapulida","","","","","","Priapulomorpha","","Priapulidae","Priapulus","Priapulus caudatus","","","","","","","","","","","","Priapulus caudatus","E3A",1,2014,1,"E3",1,"Priapulus candatus","101160",101160,8,"PRIA","1158","0040","SS","M","B","Ca","mac","Pr","SS-Pr-mac","Priapulus caudatus"
"Protomedeia fasciata","Animalia","Arthropoda","Malacostraca","Eumalacostraca","","","Peracarida","Amphipoda","Corophioidea","Corophiidae","Protomedeia","Protomedeia fasciata","Protomedeiinae","","Crustacea","Senticaudata","Multicrustacea","","Corophiida","Corophiidira","","","","Protomedeia fasciata","E3B",2,2015,4,"E3",8,"Protomedeia fasciata","102443",102443,67,"CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Protomedeia fasciata","Animalia","Arthropoda","Malacostraca","Eumalacostraca","","","Peracarida","Amphipoda","Corophioidea","Corophiidae","Protomedeia","Protomedeia fasciata","Protomedeiinae","","Crustacea","Senticaudata","Multicrustacea","","Corophiida","Corophiidira","","","","Protomedeia fasciata","E4C",12,2017,4,"E4",48,"Protomedeia fasciata","102443",102443,400,"CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Protomedeia fasciata","Animalia","Arthropoda","Malacostraca","Eumalacostraca","","","Peracarida","Amphipoda","Corophioidea","Corophiidae","Protomedeia","Protomedeia fasciata","Protomedeiinae","","Crustacea","Senticaudata","Multicrustacea","","Corophiida","Corophiidira","","","","Protomedeia fasciata","E4A",10,2017,4,"E4",40,"Protomedeia fasciata","102443",102443,333,"CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Protomedeia fasciata","Animalia","Arthropoda","Malacostraca","Eumalacostraca","","","Peracarida","Amphipoda","Corophioidea","Corophiidae","Protomedeia","Protomedeia fasciata","Protomedeiinae","","Crustacea","Senticaudata","Multicrustacea","","Corophiida","Corophiidira","","","","Protomedeia fasciata","C4",5,1999,1,"C4",5,"Protomedeia fasciata","102443",102443,222,"CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Protomedeia fasciata","Animalia","Arthropoda","Malacostraca","Eumalacostraca","","","Peracarida","Amphipoda","Corophioidea","Corophiidae","Protomedeia","Protomedeia fasciata","Protomedeiinae","","Crustacea","Senticaudata","Multicrustacea","","Corophiida","Corophiidira","","","","Protomedeia fasciata","E3",1,1999,1,"E3",1,"Protomedeia fasciata","102443",102443,44,"CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Protomedeia fasciata","Animalia","Arthropoda","Malacostraca","Eumalacostraca","","","Peracarida","Amphipoda","Corophioidea","Corophiidae","Protomedeia","Protomedeia fasciata","Protomedeiinae","","Crustacea","Senticaudata","Multicrustacea","","Corophiida","Corophiidira","","","","Protomedeia fasciata","E3A",1,2016,4,"E3",4,"Protomedeia fasciata","102443",102443,33,"CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Protomedeia fasciata","Animalia","Arthropoda","Malacostraca","Eumalacostraca","","","Peracarida","Amphipoda","Corophioidea","Corophiidae","Protomedeia","Protomedeia fasciata","Protomedeiinae","","Crustacea","Senticaudata","Multicrustacea","","Corophiida","Corophiidira","","","","Protomedeia fasciata","B0C",1,2014,1,"B0",1,"Protomedeia fasciata","102443",102443,8,"CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Protomedeia fasciata","Animalia","Arthropoda","Malacostraca","Eumalacostraca","","","Peracarida","Amphipoda","Corophioidea","Corophiidae","Protomedeia","Protomedeia fasciata","Protomedeiinae","","Crustacea","Senticaudata","Multicrustacea","","Corophiida","Corophiidira","","","","Protomedeia fasciata","E3C",1,2014,4,"E3",4,"Protomedeia fasciata","102443",102443,33,"CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Protomedeia fasciata","Animalia","Arthropoda","Malacostraca","Eumalacostraca","","","Peracarida","Amphipoda","Corophioidea","Corophiidae","Protomedeia","Protomedeia fasciata","Protomedeiinae","","Crustacea","Senticaudata","Multicrustacea","","Corophiida","Corophiidira","","","","Protomedeia fasciata","E3B",1,2014,4,"E3",4,"Protomedeia fasciata","102443",102443,33,"CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Protomedeia fasciata","Animalia","Arthropoda","Malacostraca","Eumalacostraca","","","Peracarida","Amphipoda","Corophioidea","Corophiidae","Protomedeia","Protomedeia fasciata","Protomedeiinae","","Crustacea","Senticaudata","Multicrustacea","","Corophiida","Corophiidira","","","","Protomedeia fasciata","E3C",4,2015,4,"E3",16,"Protomedeia fasciata","102443",102443,133,"CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Protomedeia fasciata","Animalia","Arthropoda","Malacostraca","Eumalacostraca","","","Peracarida","Amphipoda","Corophioidea","Corophiidae","Protomedeia","Protomedeia fasciata","Protomedeiinae","","Crustacea","Senticaudata","Multicrustacea","","Corophiida","Corophiidira","","","","Protomedeia fasciata","C4C",1,2017,4,"C4",4,"Protomedeia fasciata","102443",102443,33,"CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Protomedeia fasciata","Animalia","Arthropoda","Malacostraca","Eumalacostraca","","","Peracarida","Amphipoda","Corophioidea","Corophiidae","Protomedeia","Protomedeia fasciata","Protomedeiinae","","Crustacea","Senticaudata","Multicrustacea","","Corophiida","Corophiidira","","","","Protomedeia fasciata","A7",7,1999,1,"A7",7,"Protomedeia fasciata","102443",102443,311,"CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Protomedeia fasciata","Animalia","Arthropoda","Malacostraca","Eumalacostraca","","","Peracarida","Amphipoda","Corophioidea","Corophiidae","Protomedeia","Protomedeia fasciata","Protomedeiinae","","Crustacea","Senticaudata","Multicrustacea","","Corophiida","Corophiidira","","","","Protomedeia fasciata","E4C",2,2014,4,"E4",8,"Protomedeia fasciata","102443",102443,67,"CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Protomedeia fasciata","Animalia","Arthropoda","Malacostraca","Eumalacostraca","","","Peracarida","Amphipoda","Corophioidea","Corophiidae","Protomedeia","Protomedeia fasciata","Protomedeiinae","","Crustacea","Senticaudata","Multicrustacea","","Corophiida","Corophiidira","","","","Protomedeia fasciata","E4A",1,2014,1,"E4",1,"Protomedeia fasciata","102443",102443,8,"CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Protomedeia fasciata","Animalia","Arthropoda","Malacostraca","Eumalacostraca","","","Peracarida","Amphipoda","Corophioidea","Corophiidae","Protomedeia","Protomedeia fasciata","Protomedeiinae","","Crustacea","Senticaudata","Multicrustacea","","Corophiida","Corophiidira","","","","Protomedeia fasciata","B0B",1,2014,4,"B0",4,"Protomedeia fasciata","102443",102443,33,"CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Protomedeia fasciata","Animalia","Arthropoda","Malacostraca","Eumalacostraca","","","Peracarida","Amphipoda","Corophioidea","Corophiidae","Protomedeia","Protomedeia fasciata","Protomedeiinae","","Crustacea","Senticaudata","Multicrustacea","","Corophiida","Corophiidira","","","","Protomedeia fasciata","U1B",1,2013,8,"U1",8,"Protomedeia fasciata","102443",102443,67,"CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Protomedeia fasciata","Animalia","Arthropoda","Malacostraca","Eumalacostraca","","","Peracarida","Amphipoda","Corophioidea","Corophiidae","Protomedeia","Protomedeia fasciata","Protomedeiinae","","Crustacea","Senticaudata","Multicrustacea","","Corophiida","Corophiidira","","","","Protomedeia fasciata","B8",21,1999,1,"B8",21,"Protomedeia fasciata","102443",102443,933,"CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Protomedeia fasciata","Animalia","Arthropoda","Malacostraca","Eumalacostraca","","","Peracarida","Amphipoda","Corophioidea","Corophiidae","Protomedeia","Protomedeia fasciata","Protomedeiinae","","Crustacea","Senticaudata","Multicrustacea","","Corophiida","Corophiidira","","","","Protomedeia fasciata","E3A",1,2015,4,"E3",4,"Protomedeia fasciata","102443",102443,33,"CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Protomedeia fasciata","Animalia","Arthropoda","Malacostraca","Eumalacostraca","","","Peracarida","Amphipoda","Corophioidea","Corophiidae","Protomedeia","Protomedeia fasciata","Protomedeiinae","","Crustacea","Senticaudata","Multicrustacea","","Corophiida","Corophiidira","","","","Protomedeia fasciata","E4C",1,2015,4,"E4",4,"Protomedeia fasciata","102443",102443,33,"CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Protomedeia fasciata","Animalia","Arthropoda","Malacostraca","Eumalacostraca","","","Peracarida","Amphipoda","Corophioidea","Corophiidae","Protomedeia","Protomedeia fasciata","Protomedeiinae","","Crustacea","Senticaudata","Multicrustacea","","Corophiida","Corophiidira","","","","Protomedeia fasciata","E4B",6,2017,4,"E4",24,"Protomedeia fasciata","102443",102443,200,"CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Protomedeia fasciata","Animalia","Arthropoda","Malacostraca","Eumalacostraca","","","Peracarida","Amphipoda","Corophioidea","Corophiidae","Protomedeia","Protomedeia fasciata","Protomedeiinae","","Crustacea","Senticaudata","Multicrustacea","","Corophiida","Corophiidira","","","","Protomedeia fasciata","E3B",1,2017,4,"E3",4,"Protomedeia fasciata","102443",102443,33,"CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Protomedeia fasciata","Animalia","Arthropoda","Malacostraca","Eumalacostraca","","","Peracarida","Amphipoda","Corophioidea","Corophiidae","Protomedeia","Protomedeia fasciata","Protomedeiinae","","Crustacea","Senticaudata","Multicrustacea","","Corophiida","Corophiidira","","","","Protomedeia fasciata","E3A",2,2014,4,"E3",8,"Protomedeia fasciata","102443",102443,67,"CRAM","0810","1490","SR","D","T","Om","pom/mic/dia/phy","Su","SR-Su","Protomedeia fasciata"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","A7A",1,2015,4,"A7",4,"Scalibregma inflatum","130980",130980,33,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","C4",7,1999,1,"C4",7,"Scalibregma inflatum","130980",130980,311,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","E3B",1,2016,1,"E3",1,"Scalibregma inflatum","130980",130980,8,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","C4C",2,2017,4,"C4",8,"Scalibregma inflatum","130980",130980,67,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","B5C",1,2015,1,"B5",1,"Scalibregma inflatum","130980",130980,8,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","B8A",31,2017,4,"B8",124,"Scalibregma inflatum","130980",130980,1033,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","C4A",1,2015,1,"C4",1,"Scalibregma inflatum","130980",130980,8,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","A7A",3,2016,4,"A7",12,"Scalibregma inflatum","130980",130980,100,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
"Scalibregma inflatum","Animalia","Annelida","Polychaeta","Sedentaria","Scolecida","","","","","Scalibregmatidae","Scalibregma","Scalibregma inflatum","","","","","","","","","","","","Scalibregma inflatum","C4A",3,2017,4,"C4",12,"Scalibregma inflatum","130980",130980,100,"POSE","0304","1680","SS","M","B","Om","sed/pom/mic","De","SS-De","Scalibregma inflatum"
